gold_007_line_077|נִימָבֵי זֶה רָאשֵׁי תֵּיבוֹת בְּאַנְגְּלִית שֶׁל נוֹט אֵין מַאי בָּאק יַארְד. כְּלוֹמַר, לֹא בֶּחָצֵר הָאֲחוֹרִית שֶׁלִּי.|נִימָבֵי זֶה רָאשֵׁי תֵּיבוֹת בְּאַנְגְּלִית שֶׁל נוֹט אֵין מַאי בָּאק יַארְד. כְּלוֹמַר, לֹא בֶּחָצֵר הָאֲחוֹרִית שֶׁלִּי.
gold_007_line_078|אוֹ בְּמִילִּים אֲחֵרוֹת, כּוּלָּנוּ בְּעַד פְּרוֹיֶקְטִים שֶׁל תַּחְבּוּרָה צִיבּוּרִית וְהַכֹּל, אֲבָל,|אוֹ בְּמִילִּים אֲחֵרוֹת, כּוּלָּנוּ בְּעַד פְּרוֹיֶקְטִים שֶׁל תַּחְבּוּרָה צִיבּוּרִית וְהַכֹּל, אֲבָל,
gold_007_line_079|אַל תְּהַרְסוּ לִי אֶת הָעִיר בְּחַפִּי-אַהַמ, אֲבָל אַל תְּהַרְסוּ לִי אֶת הָעִיר שֶׁלִּי בַּחֲפִירוֹת שֶׁל רַכֶּבֶת אוֹ מָה שֶׁזֶּה לֹא יִהְיה|אַל תְּהַרְסוּ לִי אֶת הָעִיר בְּחַפִּי-אַהַמ, אֲבָל אַל תְּהַרְסוּ לִי אֶת הָעִיר שֶׁלִּי בַּחֲפִירוֹת שֶׁל רַכֶּבֶת אוֹ מָה שֶׁזֶּה לֹא יִהְיה
gold_007_line_080|כִּי הַתּוֹשָׁבִים יַעֲלוּ עָלַיי.|כִּי הַתּוֹשָׁבִים יַעֲלוּ עָלַיי.
gold_007_line_081|הַמֶּסֶר הַזֶּה שֶׁל אִיתָמָר בֶּן מֵאִיר שֶׁהַמֶּמְשָׁלָה צְרִיכָה לַעֲבוֹד בְּיַחַד עִם הַשִּׁלְטוֹן הַמְּקוֹמִי|הַמֶּסֶר הַזֶּה שֶׁל אִיתָמָר בֶּן מֵאִיר שֶׁהַמֶּמְשָׁלָה צְרִיכָה לַעֲבוֹד בְּיַחַד עִם הַשִּׁלְטוֹן הַמְּקוֹמִי
gold_007_line_082|בִּשְׁבִיל לִפְתּוֹר אֶת הַבְּעָיָה הַזֹּאתְ|בִּשְׁבִיל לִפְתּוֹר אֶת הַבְּעָיָה הַזֹּאתְ
gold_007_line_083|נָכוֹן לֹא רַק לִפְקָקִים עַצְמָם, שֶׁהֵם הַסִּימְפְּטוֹם לְמַּחֲלֵה|נָכוֹן לֹא רַק לִפְקָקִים עַצְמָם, שֶׁהֵם הַסִּימְפְּטוֹם לְמַּחֲלֵה
gold_007_line_084|אֶלָּא לַבְּעָיָה הַיּוֹתֵר שׁוֹרְשִׁיתְ|אֶלָּא לַבְּעָיָה הַיּוֹתֵר שׁוֹרְשִׁיתְ
gold_007_line_085|הָאוֹפֶן שֶׁבּוֹ אֲנַחְנוּ מְתַכְנְנִים אֶת הַמֶּרְחָב הָעִירוֹנִי וְהֵבֵין עִירוֹנִי.|הָאוֹפֶן שֶׁבּוֹ אֲנַחְנוּ מְתַכְנְנִים אֶת הַמֶּרְחָב הָעִירוֹנִי וְהֵבֵין עִירוֹנִי.
gold_007_line_086|הַמֶּמְשָׁלָה, לְמָשָׁל, רוֹאֶה מוּל עֵינֶיהָ מַשְׁבֵּר דִּיוּרְ|הַמֶּמְשָׁלָה, לְמָשָׁל, רוֹאֶה מוּל עֵינֶיהָ מַשְׁבֵּר דִּיוּרְ
gold_007_line_087|אוֹ לְיֶתֶר דִּיּוּק, הִיא לֹא רוֹאָה מַשְׁבֵּר דִּיּוּר, אֶלָּא הִיא רוֹאָה מֵאוֹת אַלְפֵי זוּגוֹת צְעִירִים שֶׁעוֹד שְׁנִיָּיה עֲלוּלִים לִצְעוֹק עָלֶיהָ שׁוּב שֶׁמְּחִירֵי הַדִּיּוּר גְּבוֹהִים מִדַּי,|אוֹ לְיֶתֶר דִּיּוּק, הִיא לֹא רוֹאָה מַשְׁבֵּר דִּיּוּר, אֶלָּא הִיא רוֹאָה מֵאוֹת אַלְפֵי זוּגוֹת צְעִירִים שֶׁעוֹד שְׁנִיָּיה עֲלוּלִים לִצְעוֹק עָלֶיהָ שׁוּב שֶׁמְּחִירֵי הַדִּיּוּר גְּבוֹהִים מִדַּי,
gold_007_line_088|וְזוֹ כְּבָר בְּעָיָה פּוֹלִיטִית, וְלָכֵן הַפּוֹלִיטִיקָאִים רוֹצִים לִפְתּוֹר אוֹתְה|וְזוֹ כְּבָר בְּעָיָה פּוֹלִיטִית, וְלָכֵן הַפּוֹלִיטִיקָאִים רוֹצִים לִפְתּוֹר אוֹתְה
gold_007_line_089|אֶחָד הַפִּתְרוֹנוֹת לִבְעָיָה זוֹ הוּא לִבְנוֹת כַּמָּה שֶׁיּוֹתֵרַ|אֶחָד הַפִּתְרוֹנוֹת לִבְעָיָה זוֹ הוּא לִבְנוֹת כַּמָּה שֶׁיּוֹתֵרַ
gold_007_line_090|לְשַׁוּּוק כַּמָּה שֶׁיּוֹתֵר קַרְקָעוֹת, עִם תּוֹכְנִיּוֹת מְאוּשָּׁרוֹת, וְיַאלְלָה, קָדִימָה לִבְנוֹת.|לְשַׁוּּוק כַּמָּה שֶׁיּוֹתֵר קַרְקָעוֹת, עִם תּוֹכְנִיּוֹת מְאוּשָּׁרוֹת, וְיַאלְלָה, קָדִימָה לִבְנוֹת.
gold_007_line_091|רַק שֶׁכָּל הַבְּנִיָּיה הַמְּהִירָה הַזּוֹ, שֶׁמְּבוּסֶּסֶת עַל תִּכְנוּן דֵּי מְיוּשָּׁן,|רַק שֶׁכָּל הַבְּנִיָּיה הַמְּהִירָה הַזּוֹ, שֶׁמְּבוּסֶּסֶת עַל תִּכְנוּן דֵּי מְיוּשָּׁן,
gold_007_line_092|מְבִיאָה לְכָךְ שֶׁאֲנַחְנוּ בּוֹנִים אֶת פִּקָקֵי הֶעָתִיד בְּמוֹ יָדֵינוּ, עוֹד שְׁכּוּנָּה מֶנ-, עוֹד שְׁכוּנָּה מְנוּתֶּקֶת שֶׁמְּחַיֶּיבֶת כָּל מִשְׁפָּחָה לְהַחֲזִיק שְׁתֵּי מְכוֹנִיּוֹת|מְבִיאָה לְכָךְ שֶׁאֲנַחְנוּ בּוֹנִים אֶת פִּקָקֵי הֶעָתִיד בְּמוֹ יָדֵינוּ, עוֹד שְׁכּוּנָּה מֶנ-, עוֹד שְׁכוּנָּה מְנוּתֶּקֶת שֶׁמְּחַיֶּיבֶת כָּל מִשְׁפָּחָה לְהַחֲזִיק שְׁתֵּי מְכוֹנִיּוֹת
gold_007_line_093|עוֹד נִיסָּיוֹן לִזְרוֹק יִישּׁוּבִים חֲדָשִׁים בַּפֵּרִיפֶרְיָה, שֶׁיְּחַיְּיבוּ אֶת מִי שֶׁגָּר בָּהֶם לְהַחֲזִיק מְכוֹנִית אוֹ שְׁתַּיִים בִּשְׁבִיל לְהַגִּיעַ לְכָל מְקוֹם|עוֹד נִיסָּיוֹן לִזְרוֹק יִישּׁוּבִים חֲדָשִׁים בַּפֵּרִיפֶרְיָה, שֶׁיְּחַיְּיבוּ אֶת מִי שֶׁגָּר בָּהֶם לְהַחֲזִיק מְכוֹנִית אוֹ שְׁתַּיִים בִּשְׁבִיל לְהַגִּיעַ לְכָל מְקוֹם
gold_007_line_094|זֶה לֹא הַכִּיוּוּן הַנָּכוֹן לָלֶכֶת בּוֹ, אֲבָל זֶה מָה שֶׁהַמֶּמְשָׁלוֹת עוֹשׂוֹת|זֶה לֹא הַכִּיוּוּן הַנָּכוֹן לָלֶכֶת בּוֹ, אֲבָל זֶה מָה שֶׁהַמֶּמְשָׁלוֹת עוֹשׂוֹת
gold_007_line_095|כְּלוֹמַר שֶׁבְּתוֹכְנִיּוֹת הַחֲדָשׁוֹת מְאֻשָׁרִים פָּחוֹת מְקוֹמוֹת חֲנִיָּיה לְכָל דִּירְה|כְּלוֹמַר שֶׁבְּתוֹכְנִיּוֹת הַחֲדָשׁוֹת מְאֻשָׁרִים פָּחוֹת מְקוֹמוֹת חֲנִיָּיה לְכָל דִּירְה
gold_007_line_096|כְּשֶׁאִיתָמֵר מְדַבֵּר עַל פְּרוֹיֶקְטִים שֶׁצְּרִיכִים לְהַבְשִׁיל בַּמַּאֲסָה הוּא מְדַבֵּר עַל פְּרוֹיֶקְטִים שֶׁכָּל הַמַּטָּרָה שֶׁלָּהֶם הִיא לִגְרוֹם לָכֶם לְפָחוֹת בְּחֵלֶק מֵהַשָּׁבוּעַ, אָהַמ…|כְּשֶׁאִיתָמֵר מְדַבֵּר עַל פְּרוֹיֶקְטִים שֶׁצְּרִיכִים לְהַבְשִׁיל בַּמַּאֲסָה הוּא מְדַבֵּר עַל פְּרוֹיֶקְטִים שֶׁכָּל הַמַּטָּרָה שֶׁלָּהֶם הִיא לִגְרוֹם לָכֶם לְפָחוֹת בְּחֵלֶק מֵהַשָּׁבוּעַ, אָהַמ…
gold_007_line_097|הִיא לִגְרוֹם לָכֶם לְפָחוֹת בְּחֵלֶק מֵהַשָּׁבוּעַ וּלְשַׁנּוֹת אֶת הֶרְגְּלֵי הַתְּנוּעָה שֶׁלָּכֶם וּלְהַחֲלִיף אֶת הָרֶכֶב הַפְּרָטִי בְּמַשֶּׁהוּ אַחְרַ|הִיא לִגְרוֹם לָכֶם לְפָחוֹת בְּחֵלֶק מֵהַשָּׁבוּעַ וּלְשַׁנּוֹת אֶת הֶרְגְּלֵי הַתְּנוּעָה שֶׁלָּכֶם וּלְהַחֲלִיף אֶת הָרֶכֶב הַפְּרָטִי בְּמַשֶּׁהוּ אַחְרַ
gold_007_line_098|פַּעַם בָּאוֹפַנַּיִים, פַּעַם בָּאוֹטוֹבּוּס, פַּעַם בָּרַכֶּבֶת, פַּעַם בְּמַשֶּׁהוּ מְשׁוּלָּב.|פַּעַם בָּאוֹפַנַּיִים, פַּעַם בָּאוֹטוֹבּוּס, פַּעַם בָּרַכֶּבֶת, פַּעַם בְּמַשֶּׁהוּ מְשׁוּלָּב.
gold_007_line_099|בִּשְׁבִיל שֶׁזֶּה יִקְרֶה, בִּשְׁבִיל שֶׁנִּשְׁנֶה אֶת הֶרְגְּלֵי הַתְּנוּעָה שֶׁלָּנוּ,|בִּשְׁבִיל שֶׁזֶּה יִקְרֶה, בִּשְׁבִיל שֶׁנִּשְׁנֶה אֶת הֶרְגְּלֵי הַתְּנוּעָה שֶׁלָּנוּ,
gold_007_line_100|אֲנַחְנוּ צְרִיכִים פְּרוֹיֶקְטִים שֶׁיַּהַפְכוּ אֶת כָּל הָאַלְטֶרְנָטִיבוּת הָאֵלֶּה לְהַרְבֵּה יוֹתֵר אַטְרַקְטִיבִיּוּת|אֲנַחְנוּ צְרִיכִים פְּרוֹיֶקְטִים שֶׁיַּהַפְכוּ אֶת כָּל הָאַלְטֶרְנָטִיבוּת הָאֵלֶּה לְהַרְבֵּה יוֹתֵר אַטְרַקְטִיבִיּוּת
gold_007_line_101|כְּלוֹמַר שֶׁשְּׁבִילֵי הָאוֹפַנַּיִים יִהְיוּ זְמִינִים לְמָשָׁל, שֶׁיִּהְיֶה בָּהֶם צֵל שֶׁהֵם יִהְיוּ מְחוּבָּרִים כְּמוֹ שֶׁצָּרִיךְ, לְאָן שֶׁצָּרִיךְ,|כְּלוֹמַר שֶׁשְּׁבִילֵי הָאוֹפַנַּיִים יִהְיוּ זְמִינִים לְמָשָׁל, שֶׁיִּהְיֶה בָּהֶם צֵל שֶׁהֵם יִהְיוּ מְחוּבָּרִים כְּמוֹ שֶׁצָּרִיךְ, לְאָן שֶׁצָּרִיךְ,
gold_007_line_102|אוֹ לְחִילּוּפִין שֶׁהַתַּחְבּוּרָה הַצִּיבּוּרִית תָּבִיא אוֹתָנוּ מִדֶּלֶת לַדֶּלֶת בְּפֶרֶק זְמַן סָבִיר בְּלִי 200 הַחְלָפוֹת בְּאֶמְצַע.|אוֹ לְחִילּוּפִין שֶׁהַתַּחְבּוּרָה הַצִּיבּוּרִית תָּבִיא אוֹתָנוּ מִדֶּלֶת לַדֶּלֶת בְּפֶרֶק זְמַן סָבִיר בְּלִי 200 הַחְלָפוֹת בְּאֶמְצַע.
gold_007_line_103|כָּאֵלֶּה מִין דְּבָרִים.|כָּאֵלֶּה מִין דְּבָרִים.
gold_007_line_104|זֶה לְמָשָׁל מָה שֶׁנָּתִיבֵי אַיָּילוֹן מְנַסָּה לַעֲשׂוֹת בְּמִסְגֶּרֶת פְּרוֹיֶקְט שֶׁנִּקְרָא מָהִיר לָעִיר.|זֶה לְמָשָׁל מָה שֶׁנָּתִיבֵי אַיָּילוֹן מְנַסָּה לַעֲשׂוֹת בְּמִסְגֶּרֶת פְּרוֹיֶקְט שֶׁנִּקְרָא מָהִיר לָעִיר.
gold_007_line_105|וְכֵן, בַּמֶּמְשָׁלָה נוֹטִים לַחֲשׁוֹב עַל שֵׁמוֹת דֵּי מְטוּפָּשִׁים בְּכָל הַדְּבָרִים.|וְכֵן, בַּמֶּמְשָׁלָה נוֹטִים לַחֲשׁוֹב עַל שֵׁמוֹת דֵּי מְטוּפָּשִׁים בְּכָל הַדְּבָרִים.
gold_007_line_106|אַגַּב, בִּתְקוּפַת שָׂרַת הַתַּחְבּוּרָה מִירִי רַגְבְּ|אַגַּב, בִּתְקוּפַת שָׂרַת הַתַּחְבּוּרָה מִירִי רַגְבְּ
gold_007_line_107|נֶחֱנַךְ הַקֶּטַע הַזֶּה שֶׁל שְׁבִילֵי הָאוֹפַנַּיִים הֵבֵין עִירוֹנִי, וְאָז,|נֶחֱנַךְ הַקֶּטַע הַזֶּה שֶׁל שְׁבִילֵי הָאוֹפַנַּיִים הֵבֵין עִירוֹנִי, וְאָז,
gold_007_line_108|וְאָז, שָׁרַת הַתַּחְבּוּרָה רֶגֶב הֶחֱלִיטָה שֶׁהִיא עוֹצֶרֶת אֶת הַתַּקְצִיבִים|וְאָז, שָׁרַת הַתַּחְבּוּרָה רֶגֶב הֶחֱלִיטָה שֶׁהִיא עוֹצֶרֶת אֶת הַתַּקְצִיבִים
gold_007_line_109|שֶׁהִיא עוֹצֶרֶת אֶת הַתַּקְצִיבִים לִשְׁבִילֵי הָאוֹפַנַּיִים בְּמֶרְכָּז,|שֶׁהִיא עוֹצֶרֶת אֶת הַתַּקְצִיבִים לִשְׁבִילֵי הָאוֹפַנַּיִים בְּמֶרְכָּז,
gold_007_line_110|עַד שֶׁיִּתְּנוּ לָהּ תַּקְצִיבִים לִשְׁבִילֵי הָאוֹפַנַּיִים בַּפֵּרִיפֶרְיָה.|עַד שֶׁיִּתְּנוּ לָהּ תַּקְצִיבִים לִשְׁבִילֵי הָאוֹפַנַּיִים בַּפֵּרִיפֶרְיָה.
gold_007_line_111|אָז חֲצִי שָׁנָה אַחֲרֵי שֶׁחָנַּךְ אֶת הַקֶּטַע הַזֶּה שֶׁל הָאוֹפְּנִידָן,|אָז חֲצִי שָׁנָה אַחֲרֵי שֶׁחָנַּךְ אֶת הַקֶּטַע הַזֶּה שֶׁל הָאוֹפְּנִידָן,
gold_007_line_112|הַקֶּטַע הַזֶּה נִסְגַּר מֵחָדְשׁ|הַקֶּטַע הַזֶּה נִסְגַּר מֵחָדְשׁ
gold_007_line_113|נִשְׁבַּע לָכֶם, לֹא הִמְצֵאתִי אֶת זֶה.|נִשְׁבַּע לָכֶם, לֹא הִמְצֵאתִי אֶת זֶה.
gold_007_line_114|עַכְשָׁיו, הַפְּרוֹיֶקְט הַזֶּה אָמוּר לְהַתְנִיעַ מֵחָדָשׁ.|עַכְשָׁיו, הַפְּרוֹיֶקְט הַזֶּה אָמוּר לְהַתְנִיעַ מֵחָדָשׁ.
gold_007_line_115|לֹא מִזְּמַן יָשַׁבְתִּי עִם מִישֶׁהוּ לִפְגִישָׁה בִּירוּשָׁלַיִם. הוּא וַאֲנִי יְרוּשְׁלָמִיִם, וְהוּא עוֹבֵד בְּתֵל אָבִיב בְּאוֹפֶן קָבוּעַ,|לֹא מִזְּמַן יָשַׁבְתִּי עִם מִישֶׁהוּ לִפְגִישָׁה בִּירוּשָׁלַיִם. הוּא וַאֲנִי יְרוּשְׁלָמִיִם, וְהוּא עוֹבֵד בְּתֵל אָבִיב בְּאוֹפֶן קָבוּעַ,
gold_007_line_116|וַאֲנִי מְבַקֵּר בְּתֵל אָבִיב בְּמִסְגֶּרֶת הָעֲבוֹדָה בְּעֵרֶךְ פַּעַם בְּשָׁבוּעַ לִפְעָמִים פָּחוֹת, לִפְעָמִים יוֹתֵרַ|וַאֲנִי מְבַקֵּר בְּתֵל אָבִיב בְּמִסְגֶּרֶת הָעֲבוֹדָה בְּעֵרֶךְ פַּעַם בְּשָׁבוּעַ לִפְעָמִים פָּחוֹת, לִפְעָמִים יוֹתֵרַ
gold_007_line_117|שְׁנֵינוּ נוֹסְעִים לְתֵל אָבִיב רַק בָּרַכֶּבֶת, לֹא בָּרֶכֶב הַפְּרָטִי|שְׁנֵינוּ נוֹסְעִים לְתֵל אָבִיב רַק בָּרַכֶּבֶת, לֹא בָּרֶכֶב הַפְּרָטִי
gold_007_line_118|אֲבָל בְּנִיגּוּד אֵלָיו, אֲנִי מַעֲדִיף לְהַמְשִׁיךְ מִתַּחֲנַת הָרַכֶּבֶת בְּתֵל אָבִיב עַד לַיַּעַד שֶׁלִּי,|אֲבָל בְּנִיגּוּד אֵלָיו, אֲנִי מַעֲדִיף לְהַמְשִׁיךְ מִתַּחֲנַת הָרַכֶּבֶת בְּתֵל אָבִיב עַד לַיַּעַד שֶׁלִּי,
gold_007_line_119|בָּאוֹפַנַּיִים אוֹ בְּקוֹרְקִינְט, אֲפִילּוּ בָּרֶגֶל, רַק לֹא בָּאוֹטוֹבּוּסְ|בָּאוֹפַנַּיִים אוֹ בְּקוֹרְקִינְט, אֲפִילּוּ בָּרֶגֶל, רַק לֹא בָּאוֹטוֹבּוּסְ
gold_007_line_120|וְהוּא מַעֲדִיף דַּוְוקָא בָּאוֹטוֹבּוּסְ|וְהוּא מַעֲדִיף דַּוְוקָא בָּאוֹטוֹבּוּסְ
gold_007_line_121|כְּשֶׁדִּיבַּרְנוּ עַל זֶה, אַהַמ, כְּשֶׁדִּיבַּרְנוּ עַל זֶה קְצָת, הוּא אָמַר לִי מַשֶּׁהוּ כְּמוֹ…|כְּשֶׁדִּיבַּרְנוּ עַל זֶה, אַהַמ, כְּשֶׁדִּיבַּרְנוּ עַל זֶה קְצָת, הוּא אָמַר לִי מַשֶּׁהוּ כְּמוֹ…
gold_007_line_122|כְּשֶׁדִּיבַּרְנוּ עַל זֶה קְצָת, הוּא אָמַר לִי מִשְׁפָּט שֶׁנִּשְׁאַר אִיתִּי מֵאָז. הוּא אָמַר, הַנּוֹסְעִים בָּרַכֶּבֶת הֵם בְּמַעֲמַד סוֹצְיוֹ-אֵקוֹנוֹמִי בֵּינוֹנִי גָּבוֹהַּ,|כְּשֶׁדִּיבַּרְנוּ עַל זֶה קְצָת, הוּא אָמַר לִי מִשְׁפָּט שֶׁנִּשְׁאַר אִיתִּי מֵאָז. הוּא אָמַר, הַנּוֹסְעִים בָּרַכֶּבֶת הֵם בְּמַעֲמַד סוֹצְיוֹ-אֵקוֹנוֹמִי בֵּינוֹנִי גָּבוֹהַּ,
gold_007_line_123|אֲבָל כְּשֶׁאַתָּה מַחֲלִיף לָאוֹטוֹבּוּס בְּתֵל אָבִיב,|אֲבָל כְּשֶׁאַתָּה מַחֲלִיף לָאוֹטוֹבּוּס בְּתֵל אָבִיב,
gold_007_line_124|לִפְעָמִים אַתָּה מַרְגִּישׁ שֶׁיָּרַדְתָּ בְּמַעֲמָד,|לִפְעָמִים אַתָּה מַרְגִּישׁ שֶׁיָּרַדְתָּ בְּמַעֲמָד,
gold_007_line_125|אֲבָל הוּא הוֹסִיף, לָאַחֲרוֹנָה?|אֲבָל הוּא הוֹסִיף, לָאַחֲרוֹנָה?
gold_007_line_126|לָאַחֲרוֹנָה זֶה כְּבָר לֹא כָּכָה,|לָאַחֲרוֹנָה זֶה כְּבָר לֹא כָּכָה,
gold_007_line_127|זֶה רַק הַדִּימּוּי שֶׁנִּשְׁאַר.|זֶה רַק הַדִּימּוּי שֶׁנִּשְׁאַר.
gold_007_line_128|אֶחָד הַכֵּלִים הַנּוֹסָפִים שֶׁהַמֶּמְשָׁלָה הֶחֱלִיטָה לְהַפְעִיל וְהַכְּנֶסֶת אִישְּׁרָה לְהַ|אֶחָד הַכֵּלִים הַנּוֹסָפִים שֶׁהַמֶּמְשָׁלָה הֶחֱלִיטָה לְהַפְעִיל וְהַכְּנֶסֶת אִישְּׁרָה לְהַ
gold_007_line_129|הוּא הַכְּלִי שֶׁל מַס גּוֹדְשֶׁ|הוּא הַכְּלִי שֶׁל מַס גּוֹדְשֶׁ
gold_007_line_130|זֶה אוֹמֵר שֶׁהֵחֵל מֵ-2025|זֶה אוֹמֵר שֶׁהֵחֵל מֵ-2025
gold_007_line_131|כָּל מִי שֶׁיִּרְצֶה לְהִיכָּנֵס לְתֵל אָבִיב בְּבּוּקֶרַ|כָּל מִי שֶׁיִּרְצֶה לְהִיכָּנֵס לְתֵל אָבִיב בְּבּוּקֶרַ
gold_007_line_132|יִצְטָרֵךְ לְשַׁלֵּם עַל זֶה|יִצְטָרֵךְ לְשַׁלֵּם עַל זֶה
gold_007_line_133|הַרְבֵּה כַּלַכְּלָנִים מְאוֹד אוֹהֲבִים אֶת הָרַעְיוֹן שֶׁל מַס גּוֹדֶשׁ,|הַרְבֵּה כַּלַכְּלָנִים מְאוֹד אוֹהֲבִים אֶת הָרַעְיוֹן שֶׁל מַס גּוֹדֶשׁ,
gold_007_line_134|כִּי הוּא נוֹעַד לִגְרוֹם לַנֶהָגִים, לְהַפְנִים…|כִּי הוּא נוֹעַד לִגְרוֹם לַנֶהָגִים, לְהַפְנִים…
gold_007_line_135|כִּי הוּא נוֹעַד לִגְרוֹם לַנֶהָגִים, לְהַפְנִים אֶת הַמְּחִיר שֶׁל הַבְּחִירָה שֶׁלָּהֶם לְהִכָּנֵס לְתֵל אָבִיב בְּרֶכֶב.|כִּי הוּא נוֹעַד לִגְרוֹם לַנֶהָגִים, לְהַפְנִים אֶת הַמְּחִיר שֶׁל הַבְּחִירָה שֶׁלָּהֶם לְהִכָּנֵס לְתֵל אָבִיב בְּרֶכֶב.
gold_007_line_136|הַאִם הַמַּס הַזֶּה בֶּאֱמֶת יָקֵל עַל הַגּוֹדֶשׁ בַּשָׁעוֹת הָעוֹמֶס?|הַאִם הַמַּס הַזֶּה בֶּאֱמֶת יָקֵל עַל הַגּוֹדֶשׁ בַּשָׁעוֹת הָעוֹמֶס?
gold_007_line_137|לִפְנֵי שָׁנָה וָחֵצִי, כְּשֶׁהַמִּשְׁפָּחָה שֶׁלִּי וַאֲנִי חָזַרְנוּ מֵאַרְצוֹת הַבְּרִית לְיִשְׂרָאֵל, חִיפַּשְׂנוּ מָקוֹם לָגוּר בּוֹ.|לִפְנֵי שָׁנָה וָחֵצִי, כְּשֶׁהַמִּשְׁפָּחָה שֶׁלִּי וַאֲנִי חָזַרְנוּ מֵאַרְצוֹת הַבְּרִית לְיִשְׂרָאֵל, חִיפַּשְׂנוּ מָקוֹם לָגוּר בּוֹ.
gold_007_line_138|בַּהַתְחָלָה חִיפַּשְׂנוּ דִּירָה לִשְׂכּוֹר בַּמּוֹשָׁבִים שֶׁמִּסָּבִיב לִירוּשָׁלַיִם, כִּי זֶה הָאֵזוֹר שֶׁגַּרְנוּ בּוֹ לִפְנֵי שֶׁעָבַרְנוּ לְאַרְצוֹת הַבְּרִית.|בַּהַתְחָלָה חִיפַּשְׂנוּ דִּירָה לִשְׂכּוֹר בַּמּוֹשָׁבִים שֶׁמִּסָּבִיב לִירוּשָׁלַיִם, כִּי זֶה הָאֵזוֹר שֶׁגַּרְנוּ בּוֹ לִפְנֵי שֶׁעָבַרְנוּ לְאַרְצוֹת הַבְּרִית.
gold_007_line_139|רַק שֶׁזֶּה הָיָה מַמָּשׁ בְּגַל הָרִאשׁוֹן שֶׁל הַקּוֹרוֹנָה וְהַהִיצֵּעַ הָיָה אַפְסִי וְלֹא מָצָאנוּ כְּלוּם.|רַק שֶׁזֶּה הָיָה מַמָּשׁ בְּגַל הָרִאשׁוֹן שֶׁל הַקּוֹרוֹנָה וְהַהִיצֵּעַ הָיָה אַפְסִי וְלֹא מָצָאנוּ כְּלוּם.
gold_007_line_140|בְּשָׁלָב מְסוּיָּם בַּחִיפּוּשִׂים הִתְחַלְנוּ לְהִתְרַחֵק עַד לְאֵזוֹר קִרְיַית גַּת, מָה שֶׁנִּרְאֶה לָנוּ מְטוֹרָף לַחֲלוּטִין.|בְּשָׁלָב מְסוּיָּם בַּחִיפּוּשִׂים הִתְחַלְנוּ לְהִתְרַחֵק עַד לְאֵזוֹר קִרְיַית גַּת, מָה שֶׁנִּרְאֶה לָנוּ מְטוֹרָף לַחֲלוּטִין.
gold_007_line_141|הַמַּעֲרֶכֶת שֶׁלָּנוּ הִיא כָּאן בִּירוּשָׁלַיִם, וְלֹא הִתְחַשֵּׁק לִי לְבַלּוֹת לְפָחוֹת שְׁעָתַיִים עַל הַכְּבִישׁ בְּכָל יוֹם.|הַמַּעֲרֶכֶת שֶׁלָּנוּ הִיא כָּאן בִּירוּשָׁלַיִם, וְלֹא הִתְחַשֵּׁק לִי לְבַלּוֹת לְפָחוֹת שְׁעָתַיִים עַל הַכְּבִישׁ בְּכָל יוֹם.
gold_007_line_142|כְּבָר הָיָה לִי עָשׂוֹר כָּזֶה בַּחַיִּים, לֹא בָּא לִי עוֹד אֶחָד.|כְּבָר הָיָה לִי עָשׂוֹר כָּזֶה בַּחַיִּים, לֹא בָּא לִי עוֹד אֶחָד.
gold_007_line_143|בַּסּוֹף הָלַכְנוּ עַל דִּירָה בִּירוּשָׁלַיִם, וּמֵרֶגַע שֶׁעָשִׂינוּ אֶת זֶה, חַיֵּי הִשְׁתַּנּוּ לַחֲלוּטִין.|בַּסּוֹף הָלַכְנוּ עַל דִּירָה בִּירוּשָׁלַיִם, וּמֵרֶגַע שֶׁעָשִׂינוּ אֶת זֶה, חַיֵּי הִשְׁתַּנּוּ לַחֲלוּטִין.
gold_007_line_144|יֵשׁ לִי רֶכֶב צָמוּד מֵהָעֲבוֹדָה, שֶׁאֲנִי כְּמ-אַהַמ… אֲנִי מוֹדֶה שֶׁיֵּשׁ לִי רֶכֶב צָמוּד מֵהָעֲבוֹדָה, אֲבָל אֲנִי כִּמְעַט שֶׁלֹּא מִשְׁתַּמֵּשׁ בּוֹ בִּכְלָל, רַק בְּסוֹפֵי הַשָּׁבוּעַ, וְגַם זֶה לֹא תָּמִיד.|יֵשׁ לִי רֶכֶב צָמוּד מֵהָעֲבוֹדָה, שֶׁאֲנִי כְּמ-אַהַמ… אֲנִי מוֹדֶה שֶׁיֵּשׁ לִי רֶכֶב צָמוּד מֵהָעֲבוֹדָה, אֲבָל אֲנִי כִּמְעַט שֶׁלֹּא מִשְׁתַּמֵּשׁ בּוֹ בִּכְלָל, רַק בְּסוֹפֵי הַשָּׁבוּעַ, וְגַם זֶה לֹא תָּמִיד.
